01507db5dba34b2,0hmynash,109Verma,18_Nialler,1andonlyjose,1d2411a277b1437,1Dupdategirls,1edson,1mTheBat,1stBloodHeroV2,209twitch,21stCTeaching,23_Laly_,247softwaredeal,28_10_1928,29Prime,364Ladybug,4chanco,4f80045d43754d5,4MonsterFactory,4nia_JiYoonitt,4Wisewoman,5Dollartravel,5H5SOSJANOSKIAN,5h_123,6Kinohelden,7186rajkumar,71NateTheGreat,7harip,7reales,8niranjan,94jdrws,AAClothin,AapAadmi,AAPlogical,AAquariel,aasimzkhan,abcd12342712,AbdullahBannay,AbevsGaming,abe_kate,abhishek94nanu,abidiott,abigail_beach,abyfaizurah,AChase75,ACKTUP,ADAMASLSM,AdamDiane2,AdamHartmann28,Adaoz_Artz,addliberator,adeeyasrah,adele_kisser,ademakeup,Adindararas_,AdlaiTrozado,adnanmanzoor,adorable_gomez1,adoringo2l,AdrianHaig,Adumb82,Affiliates4,AFrugalJew,afzaalgohar,AgijaPallo,agungimam88,AgusCammarota,Ahars,ahenze85,ahoy_hoya,aicnews,aidanazalisya,Aiimee_Louiise,aiLis_pixie,aiman_arief,Aim_Crz92,ajonesihs,akidnamedq,akmalhadif,AkposWarriboy,Akschandan95,Alanhzio,AlanMechem,Albertolopper,AlcarazCesca,aldair010garcia,alectoselli,alefjewelry,AlexSexosodf,alex_carts,alex_shaikh,ali68asif,AliaaAifaa,AliaaRj,Aliciasalterz,All4NeutralNet,allaboutyt,allanKepha,allcameralenses
2.78023453721,6.04777217895,3.2310907429,3.27633547302,1.90018075324,7.41197405676,1.60768030933,1.70158540768,1.72116475418,1.59764671615,0.0,1.75898585261,2.00033070974,3.19053767682,2.1271625357,2.71970273391,3.19138084522,2.71951573562,2.0905329797,1.95578353323,2.48103804435,3.24480723285,2.78569402708,1.44261181272,1.6872486528,4.25300228207,2.02637843438,1.52153702193,2.06253847065,2.27307588632,2.08756576918,2.52164313987,1.9201378119,1.80892492311,3.58780940205,2.82783105023,2.21063930775,2.35269617647,2.74968127408,1.46001202361,1.63774218958,2.5480907909,2.96477807155,1.51382243975,2.63779702438,1.76260088903,1.65025205848,2.3041076345,2.58249452782,3.87835619251,2.68014976038,3.22134378459,2.68687662799,5.43644030901,2.15435648825,3.0859006139,2.00224304961,2.26315654854,1.94008542787,1.58609046021,1.69451055794,1.47434452704,1.70702460123,1.39963612402,2.18624539237,2.12282316518,3.01209039808,2.30043724256,1.69178318826,2.63802637283,2.75227156445,2.41702459745,3.0099563033,2.74456810872,1.44511312021,2.63452608808,2.42486122336,2.35590766528,2.04631556243,2.61006640582,2.21537873279,3.41148011203,2.91324217398,3.36174396252,3.86917510907,2.16820209873,2.24888136699,2.64582705919,2.4478040633,2.85425497971,3.00937929049,1.56283468519,2.63363144936,2.86246954788,2.5587557646,1.49610090686,2.30681394872,1.88498416416,2.01998626568,2.22518031331
2.86730936511,6.33277927608,3.38748335055,3.81349596517,2.12315200503,3.60291199456,1.78808857443,1.99173957066,1.90212801579,1.82712381367,1.75898585261,0.0,2.23908239579,2.68027706865,2.25014856662,2.77950884303,3.00015961123,2.94644244561,3.53411633078,2.10680791924,2.6462386188,3.46645322939,2.9518741438,1.67374887526,1.87143513878,4.33950669478,2.11537141148,1.82815237265,2.20907214554,2.52678077585,2.35895950886,2.75529400563,2.70823971815,1.93957851672,3.78967579405,2.84916336848,2.46913462605,2.46282247523,2.98221257245,1.6211208969,1.79131020297,2.58182882982,3.18065210724,1.68409805765,2.90753181729,2.01491703509,1.94940073662,2.53986300952,2.78324638688,4.04877481432,2.8819811781,3.34275006283,2.90272657233,3.95544538495,2.41244563097,3.71029017671,2.30695636834,2.50255456613,2.16638363648,1.78660033403,1.77133516556,1.71765471184,1.87699577164,1.67455834054,2.24923962697,2.36718819158,3.14994511585,3.1467134032,1.93714061541,2.85973935184,3.01267299881,2.55974710282,3.03559489897,2.94812697718,1.79143381703,2.96114494592,2.63829261096,2.56217575741,2.25547844152,2.87084981761,2.4455400816,3.56940514589,2.91815550489,3.59374574436,3.86955224117,2.28284344521,2.41708459087,2.80933126702,2.6978111387,3.13289387636,3.17705175631,1.76360165565,2.92296052563,3.07806658665,2.86749342839,1.73729857704,2.62944195329,2.48830028269,2.19909905334,2.61242210841
2.88994110683,6.35015611938,3.32131409401,4.1258277939,2.10712124114,12.3473322459,2.10447094273,2.14653379413,2.33214568002,2.17255835124,2.00033070974,2.23908239579,0.0,3.64138237356,3.15099157307,3.30321625894,3.63916474923,2.76504161993,11.6832216216,2.48156152772,2.72990708275,3.3366954764,2.88816439354,2.00376503887,2.26125768396,4.6777683536,2.67282721155,2.13350627777,2.25345859711,2.50766458394,2.64104206616,2.66459864679,3.0724035208,2.47354824334,3.76959280182,4.53457767382,2.63771306729,2.57319471618,3.32700218302,1.97007283021,2.1529846625,2.81728176346,3.01785453889,2.01544007233,2.75090094226,2.18069315496,2.27244568262,2.8159939618,2.7987188203,4.8042828533,2.82458883377,3.32860637336,2.73630192057,5.34142883059,2.40663760102,3.90108823979,2.20175746207,2.47773697501,2.09153024656,2.14271316748,2.4659725239,1.94649608664,2.22593839441,2.06103052746,2.92382559643,2.4809649626,3.34962872082,4.59185281967,2.20697651689,2.81178777028,2.95927492322,2.72903559506,3.22207585763,2.87874042764,2.04149226807,3.05812283986,2.54752770832,2.70152192543,2.33450791621,2.85987163538,2.59155252573,3.6512641188,3.04789720901,3.45799573396,4.36580512999,2.7527461039,3.49665110769,2.78403060466,2.74129201361,3.52159340115,3.31197202385,2.16084256813,3.02972419353,3.13006755741,2.67655632125,2.05692661363,3.30265861267,3.2511824425,2.1690805948,4.59241328999
3.28311304516,11.5303624687,3.60847825388,12.5095293084,2.73791705879,4.89288786437,3.69787092749,3.33321555111,3.14092836528,2.60066365373,3.19053767682,2.68027706865,3.64138237356,0.0,3.32016367333,2.74381153605,4.56847638186,3.61534159294,11.8178608669,2.89759129135,4.94156820545,4.07831136493,3.62791271747,2.70088536231,3.39710624576,4.99728496771,3.98463997581,3.64035342497,2.42529269048,3.15194602091,4.67007982202,3.7702981092,6.98645875431,2.5750802815,4.3591780045,4.63603422942,3.19263911518,4.56245667787,3.92472107012,3.44747922818,4.3734407139,4.18876781011,4.89540432055,3.17424763588,3.46927701323,3.01619412379,3.09554480103,3.50103485571,3.0282299367,12.3939490558,3.11589752205,3.65730158932,3.33029721973,4.55329789861,3.46855354158,4.06759384088,2.66746219142,2.74253527476,2.79662907622,3.68998996764,3.121183313,2.77109467166,2.29970549159,2.81261778938,2.65830810909,3.24096064584,3.94272064204,7.2316380591,2.73652605801,3.21160030574,3.83281038639,7.24461339707,3.85752929229,5.3279659858,3.570167011,7.56748307399,3.42194386339,3.4427344706,2.87611474826,3.58024668048,2.83432960511,4.62965495131,2.94300931712,3.8397119222,6.08518939258,3.28344582315,2.8061961365,4.28934160334,3.43150377439,3.85717242093,3.25055373109,2.07212361348,3.89272669318,3.85567560853,3.92736017192,2.29518369528,7.35897948196,6.7273540371,3.75788865634,2.39832479813
3.22873700194,6.59640033655,3.79310164886,7.35190507631,2.61876605214,5.298132439,2.22886694728,2.32753278938,2.30737480817,2.16101829456,2.1271625357,2.25014856662,3.15099157307,3.32016367333,0.0,2.94109701956,4.88575550072,3.29140201995,3.81739797943,2.46030834421,3.15633643167,3.71534204159,3.31250341783,2.23779362249,2.2957492733,4.61749497313,2.60161513759,2.20564938761,2.61031585701,2.98726799287,3.3827021846,3.13713056457,4.48321325597,2.31963243282,4.10522335833,4.11065216458,2.854683372,2.85552026063,3.3020982637,2.04815811237,2.23230570921,3.10755037605,2.9799603801,2.09576370502,3.29055736701,2.52313143598,2.32306970488,2.89104877743,3.01023303103,5.07868883057,3.25284825411,3.7640338831,3.20758066757,4.31658184079,2.55961340569,3.23171861261,2.84548149963,2.77453450807,2.57326435614,2.16093647595,2.24150935443,2.18906741301,2.19573636886,2.1920030536,2.86311560923,2.7373903177,3.3993879552,2.69203559967,2.2161388144,3.12363008075,3.47958506824,2.91150996392,3.3007049866,3.34880102853,2.39508954092,3.01762896643,2.95608362077,2.90409292588,2.68061350904,3.07690179764,2.73783809101,3.94884421116,3.28622616819,3.88066375304,4.23100548448,2.72036359915,2.42547847181,3.17267373063,3.25133684977,3.54843264667,3.36444416895,2.09374767384,3.27480489424,3.21972080873,3.26668925958,1.95027727101,2.69446409836,2.31603311115,2.58751125084,2.73403845994
3.45247195389,11.9227758049,4.08624855675,12.784412507,3.01006159906,5.32294007371,2.68197437615,3.06725683488,2.88743438777,2.92623671905,2.71970273391,2.77950884303,3.30321625894,2.74381153605,2.94109701956,0.0,7.43610347966,3.6420837354,3.896929329,2.87574405482,4.09164704028,3.76573770142,3.40211339401,2.60217935324,2.82000279826,4.97230284165,3.38132921075,2.97235448677,2.63036209728,3.10465967168,4.10195878782,3.88259504457,7.28589801905,2.84456984717,4.46528816557,4.14997746075,2.90232196017,3.71519946729,3.97464828752,2.59071971407,3.24469185048,3.42238565196,7.71601870992,2.9040797723,3.49858506502,3.56857385246,2.90582803929,3.57729391242,3.01298004985,12.6737412906,3.30239650585,4.01340592198,3.69446279717,5.8027970365,3.49538482077,4.29887811023,3.10917422298,2.79312766875,3.24883741679,3.04597705219,2.79853358715,2.7448450262,2.53884928964,3.14351541988,3.01095019943,4.01997894574,3.72383337452,12.4612457606,2.60755220197,3.27010508987,3.92512407903,2.99718125651,3.54719801713,3.53662714125,3.0155450842,3.71157708243,3.47895851395,2.94494238373,3.18614027258,3.8607039413,2.71564186129,4.20231469858,3.27321191167,3.90081491973,5.13354989031,4.05101932087,3.00981044266,3.25937026879,3.34238348809,4.26577561373,3.4307254106,2.34063256445,3.737784105,3.92585080534,3.48775905723,2.63002692854,3.01577525211,2.49722990929,2.94188483733,2.94091816784
3.61817316355,11.5449287607,3.95643975483,12.5515003496,4.54981166071,2.7321857498,3.28670446884,3.32189650645,2.98175762541,3.15438243036,3.19138084522,3.00015961123,3.63916474923,4.56847638186,4.88575550072,7.43610347966,0.0,5.10737552555,11.8599641167,2.90803892915,4.99530316634,4.24713753226,3.80203321723,2.88396298359,3.40888941026,6.50415147552,3.21067892373,3.63642565418,3.72985660323,3.1473814922,3.84210267674,5.03949928755,3.6591831641,3.49171311792,4.90083103236,2.32085788248,3.18690181451,7.0907410361,3.92581813449,4.32802869916,6.90071374437,5.086041657,4.05736507224,2.79177194419,3.46464524231,2.99610507376,2.8054704176,7.25806405689,3.54415063437,12.4179787002,3.32340513142,4.06707836133,3.42193134177,3.06971601861,3.47638325869,7.81654245533,2.83374494047,3.60584618036,2.9322514208,2.59972742291,3.55278264377,2.943276832,3.31440171594,3.47843310857,7.33860670924,3.2499282542,4.62718844945,12.2373117944,3.10777084196,4.33274493074,4.49419053005,3.48301508749,4.1475998201,3.54733188979,2.89324452692,3.83276561779,3.07214825624,7.44363204519,3.16890451735,3.41414670891,4.78661805072,4.64338172065,7.73262707349,3.87955740089,4.87039104866,7.06387443997,4.84169598938,3.26814705811,2.92516596645,4.32705965164,5.37666932035,2.56225637993,4.30961482506,7.86150153936,3.91899952661,2.81415905126,12.3906585044,6.75554597412,3.12341059522,3.87476638601
3.41496204557,7.17940575671,3.75925779329,4.83959810018,2.7521949581,4.53759086021,2.78881163552,2.90713573088,2.95486528465,2.9090206693,2.71951573562,2.94644244561,2.76504161993,3.61534159294,3.29140201995,3.6420837354,5.10737552555,0.0,4.91201049474,3.13874686082,3.20857452914,3.72180194225,3.39035604912,2.70455188925,2.92283463198,4.64610662208,3.32085672277,2.75893869628,2.87460497725,3.13306769802,3.6003885125,3.18651674462,3.42934523411,3.05483272294,4.14958541092,4.33271528165,3.21938241657,3.47014069606,3.40287095736,2.69352581058,2.94372187548,3.32654565464,4.45393489535,2.79747104198,3.25580407619,2.95492721149,2.86768790526,3.49044869507,3.19078997436,5.44023036005,3.30659005371,3.75524932948,3.30810681967,4.53841429952,3.01215623626,4.43590841148,2.83970780333,3.06871550326,2.77600402099,2.81118739734,3.12369899173,2.68416694253,2.86978132553,2.6580956465,3.90522001614,3.02645938378,3.71566757937,4.48414440173,2.92108195437,3.20657361059,3.40731800702,3.72492839887,3.81698586423,3.41539560845,2.64620861771,3.54605209405,3.08687778473,3.24304180655,2.91254710904,3.38547917897,3.17615335182,3.94971935405,3.51962302261,3.8034317794,4.67199507801,3.85201137304,3.79032592312,3.2863831629,3.47285897016,3.64937576813,3.71714126706,2.71645577244,3.40839409589,3.65701424245,3.20709059214,2.65461095745,3.39130653619,3.01732322351,2.84143795759,3.82663365669
3.71642419701,11.1398617726,3.94378682092,12.2606839803,2.50262136229,12.1814920127,2.25638243739,3.10174167841,2.30862247701,2.32524887969,2.0905329797,3.53411633078,11.6832216216,11.8178608669,3.81739797943,3.896929329,11.8599641167,4.91201049474,0.0,2.51879947793,3.34540430585,4.66048362534,3.55353040896,2.15285117611,2.47269507338,5.53077740192,4.56572199672,2.35038560515,2.47802030366,2.5839330721,6.90392821986,3.01093331505,6.70168206011,2.49291634871,4.10579605081,6.93706901566,2.77217729297,4.27391637763,7.35942236406,2.00257604892,3.22297492828,4.7754711188,7.07249827624,2.21507866884,3.2645123165,6.78556863274,2.39361640171,3.62624258769,3.28776047992,7.16684843968,3.69929577075,4.57546775593,4.11681857241,12.6818791993,3.20592993073,5.03196551999,2.37612413792,2.96722798538,2.59580811851,2.14016440309,3.24577558297,2.32854362221,3.09632171685,2.24326463174,4.63864214205,3.39882518463,3.93850932663,3.60423338484,2.84213909474,3.14299493021,3.23986666733,7.03669936583,4.27392473589,3.05118346993,2.21098871422,4.74122380435,2.92590576146,2.69611457782,2.46425645249,4.74166444665,3.70207088424,3.74177189705,3.06746891355,3.73679869441,4.60215827099,2.94324595853,4.54769958183,3.04527163625,3.50214489662,3.95737356237,4.34283131489,2.40914111001,3.60610832986,3.80476339611,2.8801824436,4.04193308833,4.61048924194,6.41099009269,2.83215548077,4.45460612174
3.12644909582,4.10780170795,3.59416546539,3.62748960332,2.38925644732,3.88075458853,2.01597190237,2.14609803197,2.09195070476,1.9907973127,1.95578353323,2.10680791924,2.48156152772,2.89759129135,2.46030834421,2.87574405482,2.90803892915,3.13874686082,2.51879947793,0.0,2.93582638064,3.66436552203,3.14361834129,1.91459393349,2.07777575344,4.44404728309,2.34719161742,2.0201211096,2.48218848955,2.66710751128,2.40261556916,2.97838486552,2.29509546693,2.17616347228,3.96894732816,3.0100598663,2.65701298271,2.59678797967,3.14194241855,1.8619759098,2.03446900319,2.83223692851,3.23114616465,1.94688996854,3.09035032753,2.19986135242,2.10441895393,2.67424069926,3.03855713337,4.26271954766,3.09387442758,3.60372807593,3.12349042448,3.8965521941,2.60694894363,3.47065322977,2.47942344365,2.68905733759,2.40607527187,1.98223565771,2.04312823151,1.93219349081,2.10572895422,1.87146641805,2.48427349491,2.57615059394,3.31748095801,2.91943623664,2.13427835559,3.06729372481,3.17900437996,2.77290149605,3.30377244883,3.11191520322,1.9567275029,3.07429989873,2.88385346928,2.70434399302,2.44398480836,3.0940470074,2.69142771656,3.75163799278,3.14856443792,3.76065376214,4.05484468261,2.54494728211,2.57766863969,3.0447486876,2.8283677912,3.22122282067,3.34266150049,2.0000403603,3.11305434545,3.24910994457,3.05342259311,1.98407975014,2.83983948885,2.25045781894,2.4567786488,2.60524768745
3.07959820721,6.93741671709,3.4852374892,5.43041320527,2.43739006609,12.6913037052,2.50678427765,2.85585175088,2.67265063532,2.55389133838,2.48103804435,2.6462386188,2.72990708275,4.94156820545,3.15633643167,4.09164704028,4.99530316634,3.20857452914,3.34540430585,2.93582638064,0.0,3.64477326137,3.20531639039,2.37137872129,2.62296256349,4.49514344121,2.90299964048,2.57537487939,2.68407139659,2.97645910781,3.20566147882,2.8390296811,3.649517678,2.75847020572,3.94674594634,3.81690564606,2.88465593308,2.70567976594,3.22104537191,2.30891459207,2.5195193762,3.00579872729,3.86854970429,2.38727432847,3.05295297343,2.91011334362,2.75696648884,2.76895247836,3.30020104309,12.7493078318,3.0844663838,3.47362587457,3.11599855694,4.78406500489,2.83288908437,3.72647419687,2.64581758418,2.97255766036,2.49176131037,2.5345682925,3.14946546607,2.44356549642,2.73654676378,2.40249792349,3.53135270738,2.8772196637,3.35400952011,3.63295678975,2.75673888372,3.08572768021,3.11587393144,3.67137821213,3.32091502745,3.17818295954,2.50078840448,3.04456644236,2.78753897584,3.10051315185,2.64538213967,3.04275795327,2.9071994488,3.77434173682,3.21567304212,3.71165775464,4.0473602022,2.67894146036,3.22616726053,3.04920002195,3.57977492848,3.12069556004,3.58370924316,2.70692483358,3.12211122738,3.32335942648,2.96546437507,2.60432555789,3.39481799007,3.38412687665,2.66197715072,4.29305148574
3.78928078592,12.8364702587,4.09064675871,5.39488181017,3.31441679105,8.4440571681,3.35055849128,3.4067717043,3.50171206171,3.3696088288,3.24480723285,3.46645322939,3.3366954764,4.07831136493,3.71534204159,3.76573770142,4.24713753226,3.72180194225,4.66048362534,3.66436552203,3.64477326137,0.0,3.80770453325,3.29399572402,3.44279123216,4.88582404963,3.75084065988,3.3065650795,3.34160827434,3.68415275295,3.78934656561,3.62782147289,5.68603305418,3.5088784613,4.39452843745,4.01159500955,3.50062117086,3.67330067707,3.71853925667,3.24293028662,3.47389030163,3.7925962062,3.9204945586,3.27841568155,3.70798297169,3.65880769743,3.39610849623,3.69271015282,3.60458919174,8.47667871238,3.73507439531,4.05696217765,3.69994587611,4.61632277137,3.5760613862,4.26042896352,3.36822456354,3.51404325742,3.28269719342,3.33357863354,3.39867370537,3.25785864136,3.3901169936,3.30957680301,3.75555765427,3.40472481189,4.00612608766,4.38068058863,3.3486549784,3.63405962508,3.84838622214,3.56742217979,4.08193714029,3.78331472645,3.23699600501,3.73833993575,3.56894985043,3.6531379727,3.37324133981,3.71694613029,3.48340439066,4.22724002371,3.83250123581,4.18771016187,4.65564516323,3.6587055508,3.91563447157,3.68548755903,3.79236610403,4.03415438248,3.94794868929,3.21343713508,3.75261910421,3.95095222413,3.64930177667,3.2111356863,4.30166946813,3.50118492434,3.35554718937,3.8838453806
3.39150841345,4.87234753495,3.77308958804,4.47710062403,2.81546487711,4.06927043477,2.84283271465,2.95743184524,2.9713738184,2.88253018722,2.78569402708,2.9518741438,2.88816439354,3.62791271747,3.31250341783,3.40211339401,3.80203321723,3.39035604912,3.55353040896,3.14361834129,3.20531639039,3.80770453325,0.0,2.77731495118,2.94579279136,4.63961133448,3.2948646483,2.91686751526,2.89692814989,3.1449067123,3.21420527766,3.23714922409,3.21104041741,3.09558723378,4.16740236418,3.8507684998,3.10619959359,3.06185400169,3.42183084876,2.74128024043,2.90493567608,3.43078939584,3.44919291196,2.78290381875,3.3318260619,2.95166393429,2.95515745304,3.16778147548,3.24925827659,4.70217650056,3.33947434532,3.73570691686,3.35402465785,4.0327436358,3.10282065772,3.90728509497,2.92187348572,3.11315686903,2.86076835173,2.83920199116,2.87927653461,2.75912570163,2.91382977166,2.80408167278,3.34809028902,2.99567257299,3.6190878645,4.16053053716,2.95627916294,3.30384922175,3.45470771415,3.18481688526,3.56521004845,3.38796137695,2.78091305731,3.38181730984,3.17226826194,3.18489861884,2.90387639339,3.32926690418,3.0800566901,4.03900535178,3.44138259822,3.89463305034,4.21748391382,3.00882466649,3.45438263369,3.2916213448,3.40481799981,3.4964862145,3.61326475478,2.79632932635,3.38589521082,3.53810244304,3.29010376796,2.77473290919,3.91394234377,3.77551721126,2.91510980376,3.44505911881
2.68703612165,5.95854856862,3.20344862907,3.19919500787,1.80234593884,12.3342991992,1.50629093313,1.71596639451,1.6357019704,1.53085872586,1.44261181272,1.67374887526,2.00376503887,2.70088536231,2.23779362249,2.60217935324,2.88396298359,2.70455188925,2.15285117611,1.91459393349,2.37137872129,3.29399572402,2.77731495118,0.0,1.58805983534,4.28252696378,1.98068629693,1.5005204829,1.99758810957,2.25961485649,2.14667967515,2.40497100398,2.12458774538,1.77564046885,3.63048626543,3.61564019951,2.21536956967,2.5038230422,2.78284267578,1.3738818379,1.51241814756,2.46132003167,3.04153827302,1.41355224979,2.63205294697,1.8018296381,1.65459273583,2.48863974215,2.60594469551,7.15344120852,2.66040177023,3.16440468582,2.68071761552,4.52834628482,2.14120061606,3.30828847319,1.97303080903,2.27228431035,1.87698019071,1.51776985731,1.94277422726,1.40545909172,1.69747063989,1.31014500539,2.35977185133,2.18159662653,2.96842041011,2.87082562119,1.72743694192,2.62087339683,2.71930092126,2.53780108965,2.92344771545,2.69921011583,1.43747508959,2.68878866439,2.36648928894,2.38176731788,1.95995606455,2.54219536896,2.27784619165,3.35840421388,2.77992458092,3.35889824324,3.69372427051,2.0665472036,2.3639752755,2.56119589868,2.45935383026,2.7326638449,3.06307679537,1.59867225023,2.75152841189,2.94196546804,2.52623407221,1.4641450012,2.28604269418,1.89475562651,1.96237408832,2.36540149761
2.88394758034,6.28725572781,3.35684874088,3.16240260465,2.07231864402,7.62346499387,1.71999113851,1.92435295376,1.84437217952,1.74706022146,1.6872486528,1.87143513878,2.26125768396,3.39710624576,2.2957492733,2.82000279826,3.40888941026,2.92283463198,2.47269507338,2.07777575344,2.62296256349,3.44279123216,2.94579279136,1.58805983534,0.0,4.29522488473,2.12731844957,1.69429027177,2.24141597475,2.47259617099,2.82139651438,2.64160267468,2.11177929178,1.93201731915,3.75936145688,3.87995323262,2.41982442516,2.39720756768,2.87363343002,1.62539619533,1.78315087216,2.63213843945,3.04930045321,1.65480981844,2.82406989744,2.00121434559,1.8824071868,2.37120372252,2.81194218354,4.8789460815,2.83711050377,3.34638825162,2.90584002292,5.64426145768,2.34622511775,3.13092532504,2.20199532291,2.50302849277,2.11683411386,1.7456765103,1.82012419749,1.66873770339,1.8963298558,1.59386391013,2.4077721682,2.34353106228,3.08159807935,2.23052139414,1.91549163386,2.82947760047,2.90808041801,2.64888410787,3.09854386353,2.91475461029,1.69697252664,2.8663202034,2.63257233301,2.52936936426,2.1829001924,2.88517906749,2.46161517536,3.55935045512,2.93281679139,3.55200668863,3.76929335095,2.37063685358,2.35423814,2.77936250606,2.65096984098,2.90109567097,3.17428044997,1.76924705685,2.90850236215,3.0019253724,2.77346408823,1.69956762831,2.50703723737,2.72278498273,2.21749848413,2.42500954256
4.6335233281,13.7333013472,4.92412004333,6.88916931635,4.23721665122,9.19066205948,4.246783325,4.33398620505,4.35204903159,4.24528181947,4.25300228207,4.33950669478,4.6777683536,4.99728496771,4.61749497313,4.97230284165,6.50415147552,4.64610662208,5.53077740192,4.44404728309,4.49514344121,4.88582404963,4.63961133448,4.28252696378,4.29522488473,0.0,4.61993728844,4.32569160209,4.29884406051,4.53745563709,4.85174547634,4.57942903836,4.66177413008,4.41131670595,5.30329867004,5.71973672853,4.50199990735,4.44328274983,4.72162927554,4.1975142146,4.38644583372,4.67904905265,5.8647086109,4.18109412362,4.61014145306,4.40509461076,4.30524532878,4.86461382166,4.70860968347,9.19881286232,4.68574060263,5.00698079648,4.65123463714,7.02848864482,4.50398581602,4.90003448885,4.33516736888,4.57471821905,4.22227060966,4.21388069451,4.54380223039,4.2797323161,4.25286757678,4.23117438233,4.79993308248,4.45804360235,4.8020749404,5.39629770459,4.32117863801,4.5245238374,4.82063826046,4.74801259493,4.97586799474,4.61253198198,4.2779591055,4.7205515145,4.63516810714,4.50752473667,4.27821789808,4.73756971095,4.51083996073,5.13999390592,4.62188973308,5.00606504774,5.45020287145,4.96710890873,4.74758178581,4.56658871116,4.60665335694,4.7999837397,4.99335919547,4.28434897044,4.8383532327,4.91706669447,4.61292727042,4.20762837076,5.49119906618,4.85594205854,4.32824338792,5.45168403952
3.0401809083,6.54666224583,3.65921026314,3.96238769907,2.41456523028,7.79561846935,2.07657340515,2.36026508007,2.14404330357,2.20949046177,2.02637843438,2.11537141148,2.67282721155,3.98463997581,2.60161513759,3.38132921075,3.21067892373,3.32085672277,4.56572199672,2.34719161742,2.90299964048,3.75084065988,3.2948646483,1.98068629693,2.12731844957,4.61993728844,0.0,2.14327150971,2.57679530347,2.83195099601,2.61377956854,3.21086201231,2.74388926793,2.12086026602,3.9536502369,3.43368229326,2.72927656818,2.98080764939,3.21192866628,1.96086635661,2.16388439796,2.61565231322,3.78387157604,1.93574103322,3.17351997427,2.41016516203,2.28580842841,2.95841723831,3.16772591162,5.06631369014,3.16787516778,3.58798077668,3.176043465,13.3149591065,2.85672913965,4.32211184286,2.58029172701,2.78728048029,2.43267181228,2.08002478513,2.16497470484,2.02182113501,2.17383683679,2.04177681004,2.97356894255,2.78962527485,3.32489503006,4.57691494109,2.1779360197,3.11047688385,3.28958474206,2.96376829027,3.340576083,3.24914124099,2.14177597931,3.1287003226,2.9414679096,2.96400080694,2.65817787471,3.16612450667,2.70112538431,3.70766318925,3.37554381505,3.83494661221,4.45979671514,2.93792955367,2.95780796623,3.15632836529,3.04796398219,3.6511199662,3.67990197928,2.33153866059,3.20465248893,3.35455614298,3.17306707721,2.07199612122,2.86539575408,3.36441885107,2.52392916002,3.72880130011
2.80733184574,6.04854950519,3.27999997349,3.3199204838,1.90098299325,7.4402727553,1.59263190161,1.77090823996,1.72751022669,1.68205576658,1.52153702193,1.82815237265,2.13350627777,3.64035342497,2.20564938761,2.97235448677,3.63642565418,2.75893869628,2.35038560515,2.0201211096,2.57537487939,3.3065650795,2.91686751526,1.5005204829,1.69429027177,4.32569160209,2.14327150971,0.0,2.0975866556,2.32947779139,2.20502830349,2.53648371113,2.29066560791,1.87199731679,3.64866853444,4.52821970522,2.3526954516,2.44076715492,2.75467353848,1.48541293287,1.67510867915,2.63100339098,2.74641534685,1.55324526136,2.65343138734,1.81429023024,1.70449794274,2.55470086635,2.73505860056,7.24013903561,2.73735600973,3.2481601238,2.78209544488,7.96811626581,2.25202627185,3.13092347303,2.03506475514,2.34764121714,1.97662290553,1.62312848545,1.96355315669,1.5308012115,1.79013543941,1.39574285288,2.39917446201,2.29620526296,3.04550693477,2.51663258063,1.73649992133,2.70266917171,2.78804508287,2.49834348563,3.02350617252,2.8057861833,1.47386046579,2.77573037583,2.49205818249,2.45550307318,2.07309800156,2.64267767393,2.33922113006,3.48755902721,3.01973305121,3.43504427778,4.07639887588,2.15344411302,2.57453951952,2.6877508529,2.50464733473,3.00174108848,3.09808691525,1.60195996626,2.7744823237,2.92043320154,2.60389868188,1.61858815971,2.41374940933,1.76860486135,2.12276910741,2.27649620684
2.80357331718,6.49391813297,3.36642788239,3.74138959455,2.1353076047,4.87776581831,2.12254269297,2.25699709307,2.26541763837,2.23854722326,2.06253847065,2.20907214554,2.25345859711,2.42529269048,2.61031585701,2.63036209728,3.72985660323,2.87460497725,2.47802030366,2.48218848955,2.68407139659,3.34160827434,2.89692814989,1.99758810957,2.24141597475,4.29884406051,2.57679530347,2.0975866556,0.0,2.58273614879,2.59427353241,2.67691162531,2.92487409736,2.29287251301,3.74906831838,2.96635105424,2.54595896097,2.39698043587,2.9496284126,1.95526080279,2.2027908349,2.74801011917,3.34042361884,2.02251655359,2.87285144879,2.46366246546,2.29305917016,2.61027049923,2.63309413056,7.36644328553,2.85148478002,3.2854008409,2.85969988096,4.12467399819,2.49522460179,3.77163642345,2.32220838434,2.49052034662,2.18927010313,2.12340032807,2.26456651466,2.05761228662,2.13895886609,2.00458157162,2.64705567771,2.79164469009,3.1448180559,2.90309935428,2.20679272182,2.73811787291,3.01507504449,2.5954682418,3.0265150031,2.97068693101,2.11606055307,2.96792827878,2.58451639381,2.62869732522,2.35686118201,2.9817088395,2.4038306267,3.58249224135,2.74539260444,3.50663997961,3.89155927036,2.61455687146,2.66594392341,2.76414036183,2.72441633159,3.03114976093,3.09942005559,1.9216749515,2.84244137829,3.13757886444,2.81549168007,1.99542248261,2.75971311536,2.68753817515,2.25918759035,2.62513112589
